date,location,year,month,day,rainfall_mm,temp_avg_c,soil_moisture_index
2015-07-23,Mbeya,2015,7,23,0.0,14.88,0.8
2015-07-24,Mbeya,2015,7,24,0.0,14.83,0.8
2015-07-25,Mbeya,2015,7,25,0.0,13.78,0.8
2015-07-26,Mbeya,2015,7,26,0.0,13.13,0.8
2015-07-27,Mbeya,2015,7,27,0.0,13.43,0.79
2015-07-28,Mbeya,2015,7,28,0.0,14.05,0.79
2015-07-29,Mbeya,2015,7,29,0.0,14.1,0.79
2015-07-30,Mbeya,2015,7,30,0.0,16.0,0.79
2015-07-31,Mbeya,2015,7,31,0.0,15.68,0.79
2015-08-01,Mbeya,2015,8,1,0.0,15.08,0.79
2015-08-02,Mbeya,2015,8,2,0.0,14.1,0.79
2015-08-03,Mbeya,2015,8,3,0.0,13.77,0.79
2015-08-04,Mbeya,2015,8,4,0.0,13.1,0.78
2015-08-05,Mbeya,2015,8,5,0.0,13.66,0.78
2015-08-06,Mbeya,2015,8,6,0.0,14.7,0.78
2015-08-07,Mbeya,2015,8,7,0.0,13.98,0.78
2015-08-08,Mbeya,2015,8,8,0.0,13.01,0.78
2015-08-09,Mbeya,2015,8,9,0.0,12.92,0.78
2015-08-10,Mbeya,2015,8,10,0.0,13.55,0.78
2015-08-11,Mbeya,2015,8,11,0.0,14.95,0.78
2015-08-12,Mbeya,2015,8,12,0.0,15.93,0.77
2015-08-13,Mbeya,2015,8,13,0.0,16.28,0.77
2015-08-14,Mbeya,2015,8,14,0.0,15.74,0.77
2015-08-15,Mbeya,2015,8,15,0.0,15.44,0.77
2015-08-16,Mbeya,2015,8,16,0.0,15.08,0.77
2015-08-17,Mbeya,2015,8,17,0.0,14.66,0.77
2015-08-18,Mbeya,2015,8,18,0.0,14.27,0.77
2015-08-19,Mbeya,2015,8,19,0.0,14.99,0.77
2015-08-20,Mbeya,2015,8,20,0.0,15.58,0.76
2015-08-21,Mbeya,2015,8,21,0.0,15.47,0.76
2015-08-22,Mbeya,2015,8,22,0.0,14.84,0.76
2015-08-23,Mbeya,2015,8,23,0.0,14.36,0.76
2015-08-24,Mbeya,2015,8,24,0.0,13.74,0.76
2015-08-25,Mbeya,2015,8,25,0.0,14.35,0.76
2015-08-26,Mbeya,2015,8,26,0.0,15.01,0.76
2015-08-27,Mbeya,2015,8,27,0.0,15.31,0.76
2015-08-28,Mbeya,2015,8,28,0.0,14.94,0.76
2015-08-29,Mbeya,2015,8,29,0.1,15.74,0.75
2015-08-30,Mbeya,2015,8,30,0.0,15.63,0.75
2015-08-31,Mbeya,2015,8,31,0.0,16.06,0.75
2015-09-01,Mbeya,2015,9,1,0.06,16.8,0.75
2015-09-02,Mbeya,2015,9,2,0.05,17.15,0.75
2015-09-03,Mbeya,2015,9,3,0.0,16.93,0.75
2015-09-04,Mbeya,2015,9,4,0.0,17.36,0.75
2015-09-05,Mbeya,2015,9,5,0.0,16.69,0.75
2015-09-06,Mbeya,2015,9,6,0.0,16.62,0.74
2015-09-07,Mbeya,2015,9,7,0.0,16.86,0.74
2015-09-08,Mbeya,2015,9,8,0.0,16.59,0.74
2015-09-09,Mbeya,2015,9,9,0.0,16.03,0.74
2015-09-10,Mbeya,2015,9,10,0.0,16.03,0.74
2015-09-11,Mbeya,2015,9,11,0.0,16.02,0.74
2015-09-12,Mbeya,2015,9,12,0.0,15.97,0.74
2015-09-13,Mbeya,2015,9,13,0.0,15.93,0.74
2015-09-14,Mbeya,2015,9,14,0.0,15.93,0.73
2015-09-15,Mbeya,2015,9,15,0.0,15.94,0.73
2015-09-16,Mbeya,2015,9,16,0.0,16.49,0.73
2015-09-17,Mbeya,2015,9,17,0.0,17.83,0.73
2015-09-18,Mbeya,2015,9,18,0.0,18.01,0.73
2015-09-19,Mbeya,2015,9,19,0.0,18.52,0.73
2015-09-20,Mbeya,2015,9,20,0.0,18.9,0.73
2015-09-21,Mbeya,2015,9,21,0.0,17.85,0.73
2015-09-22,Mbeya,2015,9,22,0.0,17.28,0.73
2015-09-23,Mbeya,2015,9,23,0.0,17.67,0.72
2015-09-24,Mbeya,2015,9,24,0.0,17.57,0.72
2015-09-25,Mbeya,2015,9,25,0.0,17.78,0.72
2015-09-26,Mbeya,2015,9,26,0.0,17.27,0.72
2015-09-27,Mbeya,2015,9,27,0.0,17.05,0.72
2015-09-28,Mbeya,2015,9,28,0.12,17.43,0.72
2015-09-29,Mbeya,2015,9,29,0.09,18.5,0.72
2015-09-30,Mbeya,2015,9,30,0.16,19.36,0.72
2015-10-01,Mbeya,2015,10,1,0.25,19.03,0.72
2015-10-02,Mbeya,2015,10,2,0.54,18.43,0.71
2015-10-03,Mbeya,2015,10,3,0.0,18.6,0.71
2015-10-04,Mbeya,2015,10,4,0.0,18.99,0.71
2015-10-05,Mbeya,2015,10,5,0.0,18.57,0.71
2015-10-06,Mbeya,2015,10,6,0.0,18.92,0.71
2015-10-07,Mbeya,2015,10,7,0.0,18.86,0.71
2015-10-08,Mbeya,2015,10,8,0.01,19.97,0.71
2015-10-09,Mbeya,2015,10,9,0.01,19.19,0.71
2015-10-10,Mbeya,2015,10,10,0.0,19.88,0.71
2015-10-11,Mbeya,2015,10,11,0.0,19.29,0.71
2015-10-12,Mbeya,2015,10,12,0.01,19.68,0.7
2015-10-13,Mbeya,2015,10,13,0.0,19.16,0.7
2015-10-14,Mbeya,2015,10,14,0.0,19.88,0.7
2015-10-15,Mbeya,2015,10,15,0.0,19.45,0.7
2015-10-16,Mbeya,2015,10,16,0.0,18.84,0.7
2015-10-17,Mbeya,2015,10,17,0.0,19.41,0.7
2015-10-18,Mbeya,2015,10,18,0.0,19.49,0.7
2015-10-19,Mbeya,2015,10,19,0.0,19.17,0.7
2015-10-20,Mbeya,2015,10,20,0.0,19.09,0.7
2015-10-21,Mbeya,2015,10,21,0.0,19.54,0.69
2015-10-22,Mbeya,2015,10,22,0.0,18.23,0.69
2015-10-23,Mbeya,2015,10,23,0.25,18.22,0.69
2015-10-24,Mbeya,2015,10,24,0.16,19.11,0.69
2015-10-25,Mbeya,2015,10,25,0.1,19.09,0.69
2015-10-26,Mbeya,2015,10,26,0.06,20.08,0.69
2015-10-27,Mbeya,2015,10,27,0.08,19.36,0.69
2015-10-28,Mbeya,2015,10,28,2.21,19.3,0.69
2015-10-29,Mbeya,2015,10,29,11.78,18.17,0.69
2015-10-30,Mbeya,2015,10,30,1.58,18.02,0.69
2015-10-31,Mbeya,2015,10,31,3.02,18.5,0.69
2015-11-01,Mbeya,2015,11,1,9.05,18.77,0.7
2015-11-02,Mbeya,2015,11,2,28.79,18.96,0.7
2015-11-03,Mbeya,2015,11,3,5.26,19.99,0.71
2015-11-04,Mbeya,2015,11,4,24.22,18.32,0.71
2015-11-05,Mbeya,2015,11,5,14.45,17.35,0.72
2015-11-06,Mbeya,2015,11,6,1.82,16.62,0.72
2015-11-07,Mbeya,2015,11,7,0.2,17.75,0.72
2015-11-08,Mbeya,2015,11,8,0.55,18.21,0.72
2015-11-09,Mbeya,2015,11,9,8.99,18.0,0.72
2015-11-10,Mbeya,2015,11,10,0.48,17.61,0.72
2015-11-11,Mbeya,2015,11,11,0.26,18.75,0.72
2015-11-12,Mbeya,2015,11,12,0.19,18.74,0.72
2015-11-13,Mbeya,2015,11,13,0.24,19.42,0.72
2015-11-14,Mbeya,2015,11,14,0.35,19.8,0.72
2015-11-15,Mbeya,2015,11,15,0.74,19.8,0.72
2015-11-16,Mbeya,2015,11,16,4.02,18.98,0.72
2015-11-17,Mbeya,2015,11,17,0.26,19.25,0.72
2015-11-18,Mbeya,2015,11,18,0.0,19.13,0.72
2015-11-19,Mbeya,2015,11,19,0.0,20.18,0.71
2015-11-20,Mbeya,2015,11,20,0.0,19.89,0.71
2015-11-21,Mbeya,2015,11,21,0.01,19.99,0.71
2015-11-22,Mbeya,2015,11,22,0.06,19.89,0.71
2015-11-23,Mbeya,2015,11,23,2.04,19.78,0.71
2015-11-24,Mbeya,2015,11,24,4.38,20.03,0.71
2015-11-25,Mbeya,2015,11,25,28.12,18.48,0.71
2015-11-26,Mbeya,2015,11,26,20.49,18.71,0.72
2015-11-27,Mbeya,2015,11,27,26.1,17.42,0.73
2015-11-28,Mbeya,2015,11,28,16.33,18.06,0.74
2015-11-29,Mbeya,2015,11,29,0.26,18.69,0.74
2015-11-30,Mbeya,2015,11,30,0.43,18.83,0.74
2015-12-01,Mbeya,2015,12,1,2.87,19.22,0.74
2015-12-02,Mbeya,2015,12,2,0.98,19.15,0.74
2015-12-03,Mbeya,2015,12,3,0.87,19.38,0.74
2015-12-04,Mbeya,2015,12,4,0.62,19.89,0.74
2015-12-05,Mbeya,2015,12,5,0.89,19.39,0.73
2015-12-06,Mbeya,2015,12,6,0.78,19.32,0.73
2015-12-07,Mbeya,2015,12,7,5.26,18.97,0.73
2015-12-08,Mbeya,2015,12,8,2.19,18.31,0.73
2015-12-09,Mbeya,2015,12,9,21.61,18.32,0.73
2015-12-10,Mbeya,2015,12,10,10.0,18.88,0.74
2015-12-11,Mbeya,2015,12,11,55.36,18.85,0.75
2015-12-12,Mbeya,2015,12,12,19.33,18.86,0.77
2015-12-13,Mbeya,2015,12,13,38.9,18.5,0.77
2015-12-14,Mbeya,2015,12,14,20.16,17.34,0.79
2015-12-15,Mbeya,2015,12,15,18.04,17.47,0.8
2015-12-16,Mbeya,2015,12,16,10.84,17.83,0.8
2015-12-17,Mbeya,2015,12,17,47.19,17.69,0.82
2015-12-18,Mbeya,2015,12,18,16.25,17.78,0.82
2015-12-19,Mbeya,2015,12,19,25.83,17.02,0.84
2015-12-20,Mbeya,2015,12,20,9.01,17.47,0.84
2015-12-21,Mbeya,2015,12,21,9.03,18.33,0.84
2015-12-22,Mbeya,2015,12,22,8.81,17.28,0.84
2015-12-23,Mbeya,2015,12,23,10.34,17.79,0.85
2015-12-24,Mbeya,2015,12,24,3.04,18.73,0.85
2015-12-25,Mbeya,2015,12,25,3.67,18.26,0.85
2015-12-26,Mbeya,2015,12,26,6.18,19.18,0.85
2015-12-27,Mbeya,2015,12,27,4.03,18.13,0.85
2015-12-28,Mbeya,2015,12,28,1.72,18.69,0.85
2015-12-29,Mbeya,2015,12,29,5.14,19.21,0.85
2015-12-30,Mbeya,2015,12,30,18.12,18.06,0.86
2015-12-31,Mbeya,2015,12,31,6.35,18.28,0.86
2016-01-01,Mbeya,2016,1,1,7.13,17.69,0.86
2016-01-02,Mbeya,2016,1,2,0.67,19.4,0.86
2016-01-03,Mbeya,2016,1,3,1.52,19.68,0.86
2016-01-04,Mbeya,2016,1,4,2.69,17.64,0.86
2016-01-05,Mbeya,2016,1,5,6.72,18.63,0.86
2016-01-06,Mbeya,2016,1,6,7.16,18.97,0.86
2016-01-07,Mbeya,2016,1,7,12.03,19.34,0.86
2016-01-08,Mbeya,2016,1,8,15.01,18.74,0.87
2016-01-09,Mbeya,2016,1,9,3.09,18.33,0.87
2016-01-10,Mbeya,2016,1,10,52.96,18.92,0.87
2016-01-11,Mbeya,2016,1,11,36.98,17.47,0.9
2016-01-12,Mbeya,2016,1,12,16.06,18.25,0.9
2016-01-13,Mbeya,2016,1,13,14.04,17.78,0.91
2016-01-14,Mbeya,2016,1,14,18.79,17.7,0.91
2016-01-15,Mbeya,2016,1,15,3.41,18.1,0.92
2016-01-16,Mbeya,2016,1,16,6.04,18.37,0.92
2016-01-17,Mbeya,2016,1,17,18.09,17.89,0.92
2016-01-18,Mbeya,2016,1,18,65.83,17.21,0.93
2016-01-19,Mbeya,2016,1,19,45.71,17.29,0.95
2016-01-20,Mbeya,2016,1,20,12.11,17.62,0.95
2016-01-21,Mbeya,2016,1,21,5.85,18.15,0.95
2016-01-22,Mbeya,2016,1,22,10.04,18.24,0.95
2016-01-23,Mbeya,2016,1,23,56.7,17.51,0.96
2016-01-24,Mbeya,2016,1,24,17.01,16.61,0.97
2016-01-25,Mbeya,2016,1,25,2.93,17.1,0.97
2016-01-26,Mbeya,2016,1,26,8.77,17.84,0.97
2016-01-27,Mbeya,2016,1,27,2.63,16.88,0.97
2016-01-28,Mbeya,2016,1,28,3.83,16.47,0.97
2016-01-29,Mbeya,2016,1,29,3.35,17.18,0.97
2016-01-30,Mbeya,2016,1,30,10.0,16.79,0.97
2016-01-31,Mbeya,2016,1,31,17.21,16.62,0.97
2016-02-01,Mbeya,2016,2,1,21.26,16.08,0.98
2016-02-02,Mbeya,2016,2,2,3.14,16.97,0.98
2016-02-03,Mbeya,2016,2,3,2.07,18.19,0.97
2016-02-04,Mbeya,2016,2,4,3.44,18.26,0.97
2016-02-05,Mbeya,2016,2,5,4.75,17.76,0.97
2016-02-06,Mbeya,2016,2,6,1.82,16.78,0.97
2016-02-07,Mbeya,2016,2,7,7.93,18.04,0.97
2016-02-08,Mbeya,2016,2,8,14.66,17.32,0.97
2016-02-09,Mbeya,2016,2,9,24.96,17.59,0.98
2016-02-10,Mbeya,2016,2,10,4.0,18.1,0.98
2016-02-11,Mbeya,2016,2,11,2.79,16.78,0.98
2016-02-12,Mbeya,2016,2,12,1.85,17.72,0.98
2016-02-13,Mbeya,2016,2,13,3.31,18.17,0.97
2016-02-14,Mbeya,2016,2,14,8.01,16.53,0.98
2016-02-15,Mbeya,2016,2,15,4.51,18.39,0.98
2016-02-16,Mbeya,2016,2,16,7.1,19.07,0.98
2016-02-17,Mbeya,2016,2,17,2.12,18.74,0.97
2016-02-18,Mbeya,2016,2,18,10.82,18.97,0.97
2016-02-19,Mbeya,2016,2,19,24.22,18.68,0.98
2016-02-20,Mbeya,2016,2,20,6.79,17.97,0.98
2016-02-21,Mbeya,2016,2,21,4.54,17.48,0.98
2016-02-22,Mbeya,2016,2,22,2.23,18.95,0.98
2016-02-23,Mbeya,2016,2,23,0.88,19.4,0.98
2016-02-24,Mbeya,2016,2,24,0.25,19.16,0.97
2016-02-25,Mbeya,2016,2,25,0.81,19.25,0.97
2016-02-26,Mbeya,2016,2,26,0.88,19.11,0.97
2016-02-27,Mbeya,2016,2,27,12.13,18.62,0.97
2016-02-28,Mbeya,2016,2,28,4.02,17.95,0.97
2016-02-29,Mbeya,2016,2,29,5.82,17.25,0.97
2016-03-01,Mbeya,2016,3,1,0.85,19.42,0.97
2016-03-02,Mbeya,2016,3,2,0.31,19.5,0.97
2016-03-03,Mbeya,2016,3,3,0.24,18.99,0.97
2016-03-04,Mbeya,2016,3,4,0.13,19.58,0.96
2016-03-05,Mbeya,2016,3,5,0.44,19.16,0.96
2016-03-06,Mbeya,2016,3,6,0.18,18.88,0.96
2016-03-07,Mbeya,2016,3,7,31.58,18.68,0.96
2016-03-08,Mbeya,2016,3,8,49.07,18.62,0.97
2016-03-09,Mbeya,2016,3,9,34.41,18.39,0.98
2016-03-10,Mbeya,2016,3,10,67.9,18.64,0.98
2016-03-11,Mbeya,2016,3,11,47.77,17.98,0.99
2016-03-12,Mbeya,2016,3,12,11.32,18.4,0.99
2016-03-13,Mbeya,2016,3,13,3.59,17.71,0.99
2016-03-14,Mbeya,2016,3,14,1.96,18.37,0.99
2016-03-15,Mbeya,2016,3,15,1.84,18.67,0.99
2016-03-16,Mbeya,2016,3,16,0.55,19.31,0.99
2016-03-17,Mbeya,2016,3,17,3.08,18.97,0.98
2016-03-18,Mbeya,2016,3,18,2.01,18.94,0.98
2016-03-19,Mbeya,2016,3,19,1.84,18.63,0.98
2016-03-20,Mbeya,2016,3,20,5.58,19.36,0.98
2016-03-21,Mbeya,2016,3,21,46.71,19.39,0.98
2016-03-22,Mbeya,2016,3,22,1.56,18.78,0.99
2016-03-23,Mbeya,2016,3,23,2.0,18.94,0.99
2016-03-24,Mbeya,2016,3,24,13.9,18.68,0.98
2016-03-25,Mbeya,2016,3,25,9.0,18.84,0.99
2016-03-26,Mbeya,2016,3,26,2.06,18.52,0.99
2016-03-27,Mbeya,2016,3,27,4.94,19.77,0.98
2016-03-28,Mbeya,2016,3,28,8.51,19.79,0.98
2016-03-29,Mbeya,2016,3,29,3.87,18.7,0.98
2016-03-30,Mbeya,2016,3,30,10.1,18.39,0.98
2016-03-31,Mbeya,2016,3,31,16.32,18.23,0.98
2016-04-01,Mbeya,2016,4,1,8.09,18.15,0.98
2016-04-02,Mbeya,2016,4,2,8.47,17.73,0.98
2016-04-03,Mbeya,2016,4,3,15.07,18.72,0.98
2016-04-04,Mbeya,2016,4,4,23.0,17.25,0.99
2016-04-05,Mbeya,2016,4,5,12.02,17.18,0.99
2016-04-06,Mbeya,2016,4,6,12.68,17.47,0.99
2016-04-07,Mbeya,2016,4,7,8.17,17.5,0.99
2016-04-08,Mbeya,2016,4,8,28.08,17.41,0.99
2016-04-09,Mbeya,2016,4,9,8.21,17.77,0.99
2016-04-10,Mbeya,2016,4,10,4.23,17.55,0.99
2016-04-11,Mbeya,2016,4,11,5.91,17.43,0.99
2016-04-12,Mbeya,2016,4,12,5.68,17.42,0.99
2016-04-13,Mbeya,2016,4,13,1.39,17.76,0.99
2016-04-14,Mbeya,2016,4,14,2.29,17.73,0.98
2016-04-15,Mbeya,2016,4,15,5.64,17.77,0.98
2016-04-16,Mbeya,2016,4,16,1.63,17.78,0.98
2016-04-17,Mbeya,2016,4,17,12.24,18.04,0.98
2016-04-18,Mbeya,2016,4,18,2.1,18.4,0.98
2016-04-19,Mbeya,2016,4,19,2.69,18.1,0.98
2016-04-20,Mbeya,2016,4,20,6.86,18.45,0.98
2016-04-21,Mbeya,2016,4,21,5.81,17.93,0.98
2016-04-22,Mbeya,2016,4,22,2.26,18.17,0.98
2016-04-23,Mbeya,2016,4,23,2.77,17.84,0.98
2016-04-24,Mbeya,2016,4,24,0.7,16.96,0.98
2016-04-25,Mbeya,2016,4,25,0.77,15.97,0.97
2016-04-26,Mbeya,2016,4,26,0.65,16.8,0.97
2016-04-27,Mbeya,2016,4,27,0.67,17.08,0.97
2016-04-28,Mbeya,2016,4,28,2.11,16.88,0.97
2016-04-29,Mbeya,2016,4,29,0.87,16.95,0.97
2016-04-30,Mbeya,2016,4,30,1.01,17.28,0.97
2016-05-01,Mbeya,2016,5,1,12.89,17.35,0.97
2016-05-02,Mbeya,2016,5,2,6.33,17.5,0.97
2016-05-03,Mbeya,2016,5,3,12.04,17.23,0.97
2016-05-04,Mbeya,2016,5,4,7.02,17.41,0.97
2016-05-05,Mbeya,2016,5,5,4.39,15.32,0.97
2016-05-06,Mbeya,2016,5,6,0.13,14.39,0.97
2016-05-07,Mbeya,2016,5,7,0.02,14.6,0.97
2016-05-08,Mbeya,2016,5,8,0.02,14.17,0.97
2016-05-09,Mbeya,2016,5,9,0.02,13.43,0.96
2016-05-10,Mbeya,2016,5,10,0.03,14.1,0.96
2016-05-11,Mbeya,2016,5,11,0.01,14.35,0.96
2016-05-12,Mbeya,2016,5,12,0.02,15.53,0.96
2016-05-13,Mbeya,2016,5,13,0.01,15.75,0.96
2016-05-14,Mbeya,2016,5,14,0.01,15.26,0.95
2016-05-15,Mbeya,2016,5,15,0.0,13.89,0.95
2016-05-16,Mbeya,2016,5,16,0.01,14.15,0.95
2016-05-17,Mbeya,2016,5,17,0.12,15.08,0.95
2016-05-18,Mbeya,2016,5,18,0.21,14.68,0.95
2016-05-19,Mbeya,2016,5,19,0.14,13.43,0.95
2016-05-20,Mbeya,2016,5,20,0.33,13.9,0.94
2016-05-21,Mbeya,2016,5,21,0.1,13.98,0.94
2016-05-22,Mbeya,2016,5,22,0.07,13.72,0.94
2016-05-23,Mbeya,2016,5,23,0.03,13.44,0.94
2016-05-24,Mbeya,2016,5,24,0.01,12.98,0.94
2016-05-25,Mbeya,2016,5,25,0.01,12.83,0.94
2016-05-26,Mbeya,2016,5,26,0.0,13.34,0.93
2016-05-27,Mbeya,2016,5,27,0.0,13.97,0.93
2016-05-28,Mbeya,2016,5,28,0.0,14.58,0.93
2016-05-29,Mbeya,2016,5,29,0.0,14.95,0.93
2016-05-30,Mbeya,2016,5,30,0.0,14.82,0.93
2016-05-31,Mbeya,2016,5,31,0.0,14.33,0.93
2016-06-01,Mbeya,2016,6,1,0.0,14.52,0.93
2016-06-02,Mbeya,2016,6,2,0.0,14.52,0.92
2016-06-03,Mbeya,2016,6,3,0.0,14.4,0.92
2016-06-04,Mbeya,2016,6,4,0.0,13.95,0.92
2016-06-05,Mbeya,2016,6,5,0.0,13.93,0.92
2016-06-06,Mbeya,2016,6,6,0.06,14.17,0.92
2016-06-07,Mbeya,2016,6,7,0.04,13.89,0.92
2016-06-08,Mbeya,2016,6,8,0.04,12.36,0.91
2016-06-09,Mbeya,2016,6,9,0.0,10.7,0.91
2016-06-10,Mbeya,2016,6,10,0.0,11.97,0.91
2016-06-11,Mbeya,2016,6,11,0.0,13.08,0.91
2016-06-12,Mbeya,2016,6,12,0.0,12.36,0.91
2016-06-13,Mbeya,2016,6,13,0.0,12.07,0.91
2016-06-14,Mbeya,2016,6,14,0.0,12.8,0.91
2016-06-15,Mbeya,2016,6,15,0.0,12.98,0.9
2016-06-16,Mbeya,2016,6,16,0.0,12.38,0.9
2016-06-17,Mbeya,2016,6,17,0.0,11.72,0.9
2016-06-18,Mbeya,2016,6,18,0.0,11.74,0.9
2016-06-19,Mbeya,2016,6,19,0.0,13.82,0.9
2016-06-20,Mbeya,2016,6,20,0.04,14.02,0.9
2016-06-21,Mbeya,2016,6,21,0.11,14.62,0.9
2016-06-22,Mbeya,2016,6,22,0.09,13.01,0.89
2016-06-23,Mbeya,2016,6,23,0.09,11.47,0.89
2016-06-24,Mbeya,2016,6,24,0.07,11.51,0.89
2016-06-25,Mbeya,2016,6,25,0.01,12.25,0.89
2016-06-26,Mbeya,2016,6,26,0.0,13.75,0.89
2016-06-27,Mbeya,2016,6,27,0.0,13.96,0.89
2016-06-28,Mbeya,2016,6,28,0.0,13.39,0.89
2016-06-29,Mbeya,2016,6,29,0.0,12.99,0.88
2016-06-30,Mbeya,2016,6,30,0.0,12.82,0.88
2016-07-01,Mbeya,2016,7,1,0.0,13.08,0.88
2016-07-02,Mbeya,2016,7,2,0.0,13.0,0.88
2016-07-03,Mbeya,2016,7,3,0.0,12.59,0.88
2016-07-04,Mbeya,2016,7,4,0.0,11.89,0.88
2016-07-05,Mbeya,2016,7,5,0.0,11.77,0.88
2016-07-06,Mbeya,2016,7,6,0.0,11.96,0.87
2016-07-07,Mbeya,2016,7,7,0.0,12.72,0.87
2016-07-08,Mbeya,2016,7,8,0.0,12.35,0.87
2016-07-09,Mbeya,2016,7,9,0.0,12.14,0.87
2016-07-10,Mbeya,2016,7,10,0.0,10.86,0.87
2016-07-11,Mbeya,2016,7,11,0.0,10.52,0.87
2016-07-12,Mbeya,2016,7,12,0.0,11.16,0.87
2016-07-13,Mbeya,2016,7,13,0.0,11.6,0.86
2016-07-14,Mbeya,2016,7,14,0.0,12.18,0.86
2016-07-15,Mbeya,2016,7,15,0.0,12.62,0.86
2016-07-16,Mbeya,2016,7,16,0.0,13.01,0.86
2016-07-17,Mbeya,2016,7,17,0.0,12.69,0.86
2016-07-18,Mbeya,2016,7,18,0.0,12.23,0.86
2016-07-19,Mbeya,2016,7,19,0.0,11.95,0.86
2016-07-20,Mbeya,2016,7,20,0.0,12.05,0.86
2016-07-21,Mbeya,2016,7,21,0.0,12.8,0.85
2016-07-22,Mbeya,2016,7,22,0.0,13.79,0.85
2016-07-23,Mbeya,2016,7,23,0.0,14.32,0.85
2016-07-24,Mbeya,2016,7,24,0.0,14.3,0.85
2016-07-25,Mbeya,2016,7,25,0.0,14.52,0.85
2016-07-26,Mbeya,2016,7,26,0.0,15.1,0.85
2016-07-27,Mbeya,2016,7,27,0.0,14.26,0.85
2016-07-28,Mbeya,2016,7,28,0.0,13.38,0.85
2016-07-29,Mbeya,2016,7,29,0.0,12.47,0.84
2016-07-30,Mbeya,2016,7,30,0.0,13.07,0.84
2016-07-31,Mbeya,2016,7,31,0.0,12.92,0.84
2016-08-01,Mbeya,2016,8,1,0.0,12.76,0.84
